No,City,Location,Sample category,Sample code,Collection year,Aphid taxa,Wasp taxa,Plant species,Hamiltonella strain,Sequencing method,Sequencing date,Data source
1,London,"Mile End Park, North",Parasitoid,1,2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,16/07/2021,This study
2,London,"Mile End Park, North",Parasitoid,2,2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,16/07/2021,This study
3,London,"Mile End Park, North",Parasitoid,3,2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,16/07/2021,This study
4,London,"Mile End Park, North",Parasitoid,2,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,29/07/2021,This study
5,London,"Mile End Park, North",Parasitoid,3,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,29/07/2021,This study
6,London,"Mile End Park, North",Parasitoid,4,2021,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,29/07/2021,This study
7,London,"Mile End Park, North",Parasitoid,5,2021,Acyrthosiphon pisum,Praon barbatum,Medicago sativa,NA,Sanger,29/07/2021,This study
8,London,"Mile End Park, North",Parasitoid,6,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,29/07/2021,This study
9,London,"Mile End Park, North",Parasitoid,1,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
10,London,"Mile End Park, North",Parasitoid,31,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
11,London,"Mile End Park, North",Parasitoid,32,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
12,London,"Mile End Park, North",Parasitoid,4,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
13,London,"Mile End Park, North",Parasitoid,6,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
14,London,"Mile End Park, North",Parasitoid,7,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
15,London,"Mile End Park, North",Parasitoid,8,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
16,London,"Mile End Park, North",Parasitoid,9,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,14/09/2021,This study
17,London,"Mile End Park, North",Parasitoid,1,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,02/07/2021,This study
18,London,"Mile End Park, North",Parasitoid,2,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,02/07/2021,This study
19,London,"Mile End Park, North",Parasitoid,1,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
20,London,"Mile End Park, North",Parasitoid,2,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
21,London,"Mile End Park, North",Parasitoid,3,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
22,London,"Mile End Park, North",Parasitoid,4,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
23,London,"Mile End Park, North",Parasitoid,5,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
24,London,"Mile End Park, North",Parasitoid,6,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,16/06/2021,This study
25,London,"Mile End Park, North",Parasitoid,1,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,22/06/2021,This study
26,London,"Mile End Park, North",Parasitoid,2,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,22/06/2021,This study
27,London,"Mile End Park, South",Parasitoid,1,2021,Acyrthosiphon pisum,Praon barbatum,Medicago sativa,NA,Sanger,27/10/2021,This study
28,London,"Mile End Park, South",Parasitoid,2,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,27/10/2021,This study
29,London,"Mile End Park, South",Parasitoid,3,2021,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,27/10/2021,This study
30,London,Highgate,Parasitoid,1,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
31,London,Highgate,Parasitoid,2,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
32,London,Highgate,Parasitoid,3,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
33,London,Highgate,Parasitoid,4,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
34,London,Highgate,Parasitoid,5,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
35,London,Highgate,Parasitoid,6,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
36,London,Highgate,Parasitoid,7,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
37,London,Highgate,Parasitoid,8,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
38,London,Highgate,Parasitoid,9,22/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
39,London,Hampstead Heath ,Parasitoid,1,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
40,London,Hampstead Heath ,Parasitoid,2,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
41,London,Hampstead Heath ,Parasitoid,3,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
42,London,Hampstead Heath ,Parasitoid,4,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
43,London,Hampstead Heath ,Parasitoid,5,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
44,London,Hampstead Heath ,Parasitoid,6,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
45,London,Hampstead Heath ,Parasitoid,7,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
46,London,Hampstead Heath ,Parasitoid,8,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
47,London,Hampstead Heath ,Parasitoid,9,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
48,London,Hampstead Heath ,Parasitoid,10,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
49,London,Hampstead Heath ,Parasitoid,11,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
50,London,Hampstead Heath ,Parasitoid,12,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
51,London,Hampstead Heath ,Parasitoid,13,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
52,London,"Mile End Park, South",Parasitoid,1,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
53,London,"Mile End Park, South",Parasitoid,2,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
54,London,"Mile End Park, South",Parasitoid,3,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
55,London,"Mile End Park, South",Parasitoid,4,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
56,London,"Mile End Park, South",Parasitoid,5,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
57,London,"Mile End Park, South",Parasitoid,6,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
58,London,"Mile End Park, South",Parasitoid,7,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
59,London,"Mile End Park, South",Parasitoid,8,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
60,London,"Mile End Park, South",Parasitoid,9,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
61,London,"Mile End Park, South",Parasitoid,10,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
62,London,"Mile End Park, South",Parasitoid,11,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
63,London,"Mile End Park, South",Parasitoid,12,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
64,London,"Mile End Park, South",Parasitoid,13,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
65,London,"Mile End Park, South",Parasitoid,14,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
66,London,"Mile End Park, South",Parasitoid,15,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
67,London,"Mile End Park, South",Parasitoid,16,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
68,London,"Mile End Park, South",Parasitoid,17,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
69,London,"Mile End Park, South",Parasitoid,18,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
70,London,"Mile End Park, South",Parasitoid,19,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
71,London,"Mile End Park, North",Parasitoid,1,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
72,London,"Mile End Park, North",Parasitoid,2,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
73,London,"Mile End Park, North",Parasitoid,3,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
74,London,"Mile End Park, North",Parasitoid,4,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
75,London,"Mile End Park, North",Parasitoid,5,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
76,London,"Mile End Park, North",Parasitoid,6,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
77,London,"Mile End Park, North",Parasitoid,7,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,21/02/2022,This study
78,London,"Mile End Park, North",Parasitoid,C1,16/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
79,London,"Mile End Park, North",Parasitoid,C2,16/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
80,London,"Mile End Park, North",Parasitoid,C3,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
81,London,"Mile End Park, North",Parasitoid,C4,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
82,London,"Mile End Park, North",Parasitoid,1,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
83,London,"Mile End Park, North",Parasitoid,3,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
84,London,"Mile End Park, North",Parasitoid,4,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
85,London,"Mile End Park, North",Parasitoid,5,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
86,London,"Mile End Park, North",Parasitoid,6,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
87,London,Russel Square,Parasitoid,1,06/05/2022,Acyrthosiphon pisum,Aphidius eadyi,Medicago sativa,NA,Sanger,08/06/2022,This study
88,London,Russel Square,Parasitoid,2,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
89,London,"Mile End Park, South",Parasitoid,1,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
90,London,"Mile End Park, South",Parasitoid,2,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
91,London,"Mile End Park, South",Parasitoid,3,16/05/2022,Acyrthosiphon pisum,Praon barbatum,Medicago sativa,NA,Sanger,08/06/2022,This study
92,London,"Mile End Park, South",Parasitoid,4,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
93,London,"Mile End Park, South",Parasitoid,5,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
94,London,"Mile End Park, South",Parasitoid,6,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
95,London,"Mile End Park, South",Parasitoid,7,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
96,London,"Mile End Park, South",Parasitoid,8,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
97,London,"Mile End Park, South",Parasitoid,9,16/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
98,London,"Mile End Park, South",Parasitoid,10,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
99,London,Maiden Head,Parasitoid,1,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
100,London,Maiden Head,Parasitoid,2,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
101,London,Maiden Head,Parasitoid,3,06/05/2022,Acyrthosiphon pisum,Aphidius rhopalosiphi clade3,Medicago sativa,NA,Sanger,08/06/2022,This study
102,London,Maiden Head,Parasitoid,4,06/05/2022,Acyrthosiphon pisum,Aphidius microlophii,Medicago sativa,NA,Sanger,08/06/2022,This study
103,London,Maiden Head,Parasitoid,5,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
104,London,Maiden Head,Parasitoid,6,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
105,London,Maiden Head,Parasitoid,7,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
106,London,Maiden Head,Parasitoid,8,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
107,London,Maiden Head,Parasitoid,9,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
108,London,Maiden Head,Parasitoid,10,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
109,London,Maiden Head,Parasitoid,11,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
110,London,Maiden Head,Parasitoid,12,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
111,London,Maiden Head,Parasitoid,13,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
112,London,Maiden Head,Parasitoid,14,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
113,London,Maiden Head,Parasitoid,15,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
114,London,Russel Square,Parasitoid,3,06/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
115,London,Russel Square,Parasitoid,4,06/05/2022,Acyrthosiphon pisum,Aphidius microlophii,Medicago sativa,NA,Sanger,08/06/2022,This study
116,London,Russel Square,Parasitoid,5,06/05/2022,Acyrthosiphon pisum,Aphidius microlophii,Medicago sativa,NA,Sanger,08/06/2022,This study
117,London,Russel Square,Parasitoid,6,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
118,London,"Mile End Park, North",Parasitoid,1,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
119,London,"Mile End Park, North",Parasitoid,2,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
120,London,"Mile End Park, North",Parasitoid,3,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
121,London,"Mile End Park, North",Parasitoid,4,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
122,London,"Mile End Park, North",Parasitoid,5,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
123,London,"Mile End Park, North",Parasitoid,6,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
124,London,"Mile End Park, North",Parasitoid,7,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
125,London,"Mile End Park, North",Parasitoid,8,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
126,London,"Mile End Park, North",Parasitoid,9,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
127,London,"Mile End Park, North",Parasitoid,10,23/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
128,London,"Mile End Park, North",Parasitoid,11,23/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
129,London,"Mile End Park, North",Parasitoid,8,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
130,London,"Mile End Park, North",Parasitoid,9,16/05/2022,Acyrthosiphon pisum,Aphidius banksae,Medicago sativa,NA,Sanger,08/06/2022,This study
131,London,"Mile End Park, North",Parasitoid,1_wasp,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
132,London,"Mile End Park, North",Parasitoid,2_wasp,06/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
133,London,"Mile End Park, South",Parasitoid,1,01/06/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
134,London,"Mile End Park, North",Parasitoid,B5_C8_1,01/06/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
135,London,"Mile End Park, North",Parasitoid,B5_C8_2,01/06/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
136,London,"Mile End Park, North",Parasitoid,B5_C8_3,01/06/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
137,London,"Mile End Park, North",Parasitoid,B6_C_1,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
138,London,"Mile End Park, North",Parasitoid,B6_C_2,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
139,London,"Mile End Park, North",Parasitoid,B6_C_3,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
140,London,"Mile End Park, North",Parasitoid,B6_C_4,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
141,London,"Mile End Park, North",Parasitoid,B6_C_5,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
142,London,"Mile End Park, North",Parasitoid,B6_C_6,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
143,London,"Mile End Park, South",Parasitoid,3,01/06/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Sanger,08/06/2022,This study
144,London,Russia Duck Woodland,Parasitoid,1,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
145,London,Russia Duck Woodland,Parasitoid,2,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
146,London,Russia Duck Woodland,Parasitoid,3,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
147,London,Russia Duck Woodland,Parasitoid,4,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
148,London,Russia Duck Woodland,Parasitoid,5,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
149,London,Russia Duck Woodland,Parasitoid,6,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
150,London,Russia Duck Woodland,Parasitoid,7,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
151,London,Russia Duck Woodland,Parasitoid,9,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
152,London,Russia Duck Woodland,Parasitoid,10,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
153,London,Russia Duck Woodland,Parasitoid,11,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
154,London,Russia Duck Woodland,Parasitoid,12,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
155,London,Russia Duck Woodland,Parasitoid,13,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
156,London,Russia Duck Woodland,Parasitoid,14,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
157,London,Russia Duck Woodland,Parasitoid,15,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
158,London,Russia Duck Woodland,Parasitoid,16,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
159,London,Russia Duck Woodland,Parasitoid,17,01/06/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
160,London,"Mile End Park, North",Parasitoid,2,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
161,London,"Mile End Park, North",Parasitoid,3,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
162,London,"Mile End Park, North",Parasitoid,4,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
163,London,"Mile End Park, North",Parasitoid,5,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
164,London,"Mile End Park, North",Parasitoid,6,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
165,London,"Mile End Park, North",Parasitoid,8,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
166,London,"Mile End Park, North",Parasitoid,9,16/07/2021,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,NA,Sanger,08/06/2022,This study
167,London,"Queen Mary Campus, Mile end",Parasitoid,287,16/07/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Sanger,08/06/2022,This study
168,London,"Queen Mary Campus, Mile end",Parasitoid,264,16/07/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Sanger,08/06/2022,This study
169,London,"Queen Mary Campus, Mile end",Parasitoid,260,16/07/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Sanger,08/06/2022,This study
170,London,"Queen Mary Campus, Mile end",Parasitoid,263,16/07/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Euphorbia characias,NA,Sanger,08/06/2022,This study
171,London,Peckham Rye Park,Parasitoid,23,16/07/2021,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Sanger,08/06/2022,This study
172,London,Peckham Rye Park,Parasitoid,7,16/07/2021,Macrosiphum euphorbiae,Ephedrus californicus,Alchemilla sp.,NA,Sanger,08/06/2022,This study
173,London,Peckham Rye Park,Parasitoid,8,16/07/2021,Macrosiphum euphorbiae,Ephedrus californicus,Alchemilla sp.,NA,Sanger,08/06/2022,This study
